client_name,state,date,income,expense,tax
sandwich_shop,NY,2017-01-03,2742.0,1261.3200000000002,243.3525
sandwich_shop,NJ,2017-01-04,3777.2,1737.512,250.2395
sandwich_shop,NJ,2017-01-06,2914.4,1340.624,193.079
sandwich_shop,CT,2017-01-07,3522.3,1620.2580000000003,223.66605
sandwich_shop,NJ,2017-01-08,4296.8,1976.5280000000002,284.663
sandwich_shop,NJ,2017-01-09,4703.4,2163.564,311.60025
sandwich_shop,NJ,2017-01-10,3917.7,1802.142,259.547625
sandwich_shop,CT,2017-01-12,3511.1,1615.106,222.95485
sandwich_shop,NY,2017-01-15,4951.4,2277.644,439.43674999999996
sandwich_shop,CT,2017-01-16,3524.5,1621.27,223.80575
sandwich_shop,CT,2017-01-19,3775.6,1736.776,239.7506
sandwich_shop,NJ,2017-01-20,2718.9,1250.6940000000002,180.127125
sandwich_shop,NJ,2017-01-21,3432.6,1578.996,227.40975
sandwich_shop,NY,2017-01-23,3528.7,1623.202,313.172125
sandwich_shop,NJ,2017-01-24,2094.5,963.47,138.760625
sandwich_shop,NY,2017-01-25,3211.8,1477.428,285.04725
sandwich_shop,NJ,2017-01-26,4088.1,1880.526,270.836625
sandwich_shop,NJ,2017-01-28,3710.1,1706.646,245.794125
sandwich_shop,CT,2017-01-30,3344.7,1538.562,212.38844999999998
sandwich_shop,NJ,2017-01-31,3458.1,1590.726,229.09912500000002
sandwich_shop,CT,2017-02-01,3145.0,1446.7,199.7075
sandwich_shop,NY,2017-02-02,3048.2,1402.172,270.52774999999997
sandwich_shop,CT,2017-02-04,4029.3,1853.478,255.86055000000002
sandwich_shop,CT,2017-02-05,4188.8,1926.8480000000002,265.9888
sandwich_shop,NY,2017-02-06,3719.6,1711.016,330.11449999999996
sandwich_shop,CT,2017-02-07,3877.9,1783.834,246.24665000000002
sandwich_shop,CT,2017-02-08,3116.5,1433.5900000000001,197.89775
sandwich_shop,NJ,2017-02-09,2168.7,997.602,143.676375
sandwich_shop,NY,2017-02-10,3693.4,1698.9640000000002,327.78925
sandwich_shop,NJ,2017-02-12,3670.6,1688.476,243.17725000000002
sandwich_shop,CT,2017-02-13,3047.6,1401.896,193.52259999999998
sandwich_shop,NY,2017-02-14,4610.2,2120.692,409.15524999999997
sandwich_shop,NY,2017-02-15,2866.9,1318.7740000000001,254.437375
sandwich_shop,NJ,2017-02-16,3719.5,1710.97,246.416875
sandwich_shop,NY,2017-02-17,3781.8,1739.6280000000002,335.63475
sandwich_shop,CT,2017-02-19,2640.7,1214.722,167.68445
sandwich_shop,NJ,2017-02-20,2567.2,1180.912,170.077
sandwich_shop,CT,2017-02-21,2866.2,1318.452,182.00369999999998
sandwich_shop,CT,2017-02-22,4540.7,2088.722,288.33445
sandwich_shop,CT,2017-02-23,3084.3,1418.7780000000002,195.85305000000002
sandwich_shop,NY,2017-02-24,4849.9,2230.9539999999997,430.42862499999995
sandwich_shop,CT,2017-02-25,4317.8,1986.188,274.1803
sandwich_shop,NY,2017-02-27,4746.8,2183.5280000000002,421.2785
sandwich_shop,NJ,2017-02-28,3310.1,1522.646,219.294125
sandwich_shop,NJ,2017-03-01,2507.6,1153.496,166.1285
sandwich_shop,NY,2017-03-02,4217.0,1939.8200000000002,374.25874999999996
sandwich_shop,NY,2017-03-03,3327.1,1530.4660000000001,295.280125
sandwich_shop,NY,2017-03-04,3987.0,1834.02,353.84625
sandwich_shop,NY,2017-03-05,2899.4,1333.7240000000002,257.32175
sandwich_shop,NJ,2017-03-06,2357.0,1084.22,156.15125
sandwich_shop,NJ,2017-03-07,4700.5,2162.23,311.40812500000004
sandwich_shop,NJ,2017-03-08,4451.4,2047.644,294.90524999999997
sandwich_shop,NY,2017-03-09,4057.7,1866.542,360.12087499999996
sandwich_shop,CT,2017-03-11,2641.4,1215.044,167.7289
sandwich_shop,NJ,2017-03-16,4553.6,2094.6560000000004,301.67600000000004
sandwich_shop,NY,2017-03-18,3568.3,1641.4180000000001,316.686625
sandwich_shop,NY,2017-03-20,4348.3,2000.218,385.911625
sandwich_shop,NY,2017-03-22,3130.8,1440.1680000000001,277.8585
sandwich_shop,NJ,2017-03-23,3451.6,1587.736,228.6685
sandwich_shop,CT,2017-03-25,2657.9,1222.634,168.77665000000002
sandwich_shop,CT,2017-03-26,4186.2,1925.652,265.8237
sandwich_shop,CT,2017-03-30,4183.8,1924.5480000000002,265.67130000000003
sandwich_shop,CT,2017-04-01,3995.9,1838.114,253.73965
sandwich_shop,NY,2017-04-04,2184.2,1004.732,193.84774999999996
sandwich_shop,NJ,2017-04-05,4266.1,1962.4060000000002,282.62912500000004
sandwich_shop,CT,2017-04-06,3034.2,1395.732,192.6717
sandwich_shop,NY,2017-04-07,4941.1,2272.9060000000004,438.522625
sandwich_shop,NJ,2017-04-08,3336.3,1534.698,221.02987500000003
sandwich_shop,NY,2017-04-11,2583.7,1188.502,229.30337499999996
sandwich_shop,NJ,2017-04-12,3656.3,1681.8980000000001,242.22987500000002
sandwich_shop,CT,2017-04-13,2039.6,938.216,129.5146
sandwich_shop,CT,2017-04-14,4074.4,1874.2240000000002,258.7244
sandwich_shop,NJ,2017-04-15,3009.2,1384.232,199.3595
sandwich_shop,CT,2017-04-16,2491.7,1146.182,158.22295
sandwich_shop,NJ,2017-04-19,2322.8,1068.488,153.8855
sandwich_shop,CT,2017-04-22,4504.2,2071.932,286.0167
sandwich_shop,NY,2017-04-23,3578.2,1645.972,317.56525
sandwich_shop,CT,2017-04-24,4342.6,1997.5960000000002,275.7551
sandwich_shop,NJ,2017-04-25,2468.2,1135.372,163.51825
sandwich_shop,NY,2017-04-28,3632.6,1670.996,322.39324999999997
sandwich_shop,CT,2017-04-30,4517.8,2078.188,286.88030000000003
sandwich_shop,NY,2017-05-01,2497.5,1148.8500000000001,221.653125
sandwich_shop,NY,2017-05-03,3420.4,1573.384,303.5605
sandwich_shop,NY,2017-05-04,4696.7,2160.482,416.83212499999996
sandwich_shop,NY,2017-05-05,3886.0,1787.5600000000002,344.8825
sandwich_shop,NJ,2017-05-06,4802.4,2209.104,318.159
sandwich_shop,NY,2017-05-08,4303.9,1979.7939999999999,381.971125
sandwich_shop,CT,2017-05-11,4760.2,2189.692,302.2727
sandwich_shop,NY,2017-05-12,2115.9,973.3140000000001,187.786125
sandwich_shop,NJ,2017-05-13,2043.1,939.826,135.355375
sandwich_shop,CT,2017-05-14,2300.3,1058.1380000000001,146.06905
