client_name,state,date,income,expense,tax
food_truck,CT,2017-01-01,405.2,174.236,25.7302
food_truck,NY,2017-01-02,428.9,184.427,38.064874999999994
food_truck,CT,2017-01-05,1722.5,740.675,109.37875
food_truck,NJ,2017-01-06,675.0,290.25,44.71875
food_truck,CT,2017-01-08,1088.0,467.84,69.088
food_truck,NY,2017-01-09,1468.5,631.455,130.329375
food_truck,NY,2017-01-10,1749.4,752.2420000000001,155.25925
food_truck,CT,2017-01-11,450.8,193.844,28.6258
food_truck,NJ,2017-01-14,1539.8,662.1139999999999,102.01175
food_truck,CT,2017-01-16,543.8,233.83399999999997,34.531299999999995
food_truck,NJ,2017-01-17,1321.5,568.245,87.549375
food_truck,NJ,2017-01-20,807.3,347.13899999999995,53.483624999999996
food_truck,CT,2017-01-22,1614.4,694.192,102.51440000000001
food_truck,CT,2017-01-27,1652.1,710.4029999999999,104.90835
food_truck,NY,2017-01-28,789.4,339.442,70.05924999999999
food_truck,NY,2017-01-31,1092.5,469.775,96.959375
food_truck,NJ,2017-02-01,930.5,400.115,61.645625
food_truck,NJ,2017-02-03,675.8,290.594,44.77175
food_truck,CT,2017-02-04,1758.1,755.983,111.63935
food_truck,CT,2017-02-05,331.9,142.71699999999998,21.07565
food_truck,CT,2017-02-06,1561.4,671.402,99.14890000000001
food_truck,NJ,2017-02-07,868.9,373.627,57.564625
food_truck,CT,2017-02-08,935.0,402.05,59.3725
food_truck,NY,2017-02-09,427.8,183.954,37.96725
food_truck,NY,2017-02-10,840.3,361.32899999999995,74.57662499999999
food_truck,NY,2017-02-14,1174.9,505.20700000000005,104.272375
food_truck,NY,2017-02-15,1334.9,574.0070000000001,118.472375
food_truck,NJ,2017-02-16,1196.9,514.667,79.29462500000001
food_truck,NY,2017-02-19,1857.9,798.897,164.888625
food_truck,NJ,2017-02-22,327.7,140.911,21.710125
food_truck,NY,2017-02-24,1937.8,833.254,171.97975
food_truck,CT,2017-02-25,645.8,277.69399999999996,41.0083
food_truck,NY,2017-02-26,837.4,360.082,74.31925
food_truck,NJ,2017-02-27,635.0,273.05,42.06875
food_truck,NY,2017-03-01,1658.2,713.026,147.16525
food_truck,CT,2017-03-02,672.8,289.304,42.7228
food_truck,NY,2017-03-03,874.9,376.207,77.647375
food_truck,NJ,2017-03-04,930.0,399.9,61.612500000000004
food_truck,CT,2017-03-05,960.8,413.14399999999995,61.010799999999996
food_truck,CT,2017-03-06,1014.8,436.364,64.43979999999999
food_truck,CT,2017-03-07,1313.0,564.59,83.3755
food_truck,CT,2017-03-09,836.6,359.738,53.124100000000006
food_truck,NY,2017-03-10,1401.4,602.602,124.37425
food_truck,CT,2017-03-12,1220.1,524.6429999999999,77.47635
food_truck,NJ,2017-03-13,1413.1,607.6329999999999,93.617875
food_truck,NY,2017-03-14,667.7,287.111,59.258375
food_truck,CT,2017-03-15,1360.7,585.101,86.40445
food_truck,CT,2017-03-18,1170.9,503.487,74.35215000000001
food_truck,CT,2017-03-19,823.5,354.105,52.29225
food_truck,NJ,2017-03-22,318.9,137.12699999999998,21.127125
food_truck,NJ,2017-03-23,1909.0,820.87,126.47125000000001
food_truck,NJ,2017-03-24,1030.9,443.28700000000003,68.29712500000001
food_truck,CT,2017-03-25,1885.1,810.593,119.70385
food_truck,CT,2017-03-26,1974.6,849.078,125.38709999999999
food_truck,NJ,2017-03-27,556.0,239.07999999999998,36.835
food_truck,NJ,2017-03-30,1952.3,839.4889999999999,129.339875
food_truck,NY,2017-03-31,1313.0,564.59,116.52874999999999
food_truck,CT,2017-04-04,1110.6,477.55799999999994,70.5231
food_truck,NY,2017-04-05,751.6,323.188,66.7045
food_truck,NY,2017-04-06,414.4,178.19199999999998,36.778
food_truck,NY,2017-04-08,822.3,353.589,72.979125
food_truck,NY,2017-04-10,951.0,408.93,84.40124999999999
