client_name,state,date,income,expense,tax
bread_factory,NY,2017-01-01,4490.7,1571.745,398.549625
bread_factory,NY,2017-01-02,9284.4,3249.5399999999995,823.9904999999999
bread_factory,NY,2017-01-03,7059.7,2470.895,626.548375
bread_factory,NY,2017-01-06,8351.4,2922.99,741.18675
bread_factory,NY,2017-01-08,9590.4,3356.64,851.1479999999999
bread_factory,NY,2017-01-10,8790.7,3076.745,780.174625
bread_factory,NJ,2017-01-11,3107.3,1087.555,205.85862500000002
bread_factory,NY,2017-01-14,3802.4,1330.84,337.46299999999997
bread_factory,NJ,2017-01-16,7178.1,2512.335,475.54912500000006
bread_factory,CT,2017-01-17,5567.4,1948.5899999999997,353.5299
bread_factory,NJ,2017-01-18,5816.7,2035.8449999999998,385.356375
bread_factory,NY,2017-01-19,6306.2,2207.1699999999996,559.67525
bread_factory,NY,2017-01-22,9342.2,3269.77,829.12025
bread_factory,CT,2017-01-23,8450.0,2957.5,536.575
bread_factory,NY,2017-01-24,8752.7,3063.445,776.802125
bread_factory,NJ,2017-01-26,9031.5,3161.0249999999996,598.3368750000001
bread_factory,NY,2017-01-27,5708.1,1997.835,506.593875
bread_factory,CT,2017-01-28,3781.1,1323.385,240.09985
bread_factory,NJ,2017-01-29,8143.4,2850.1899999999996,539.50025
bread_factory,CT,2017-01-31,9554.9,3344.2149999999997,606.73615
bread_factory,NY,2017-02-01,7690.0,2691.5,682.4875
bread_factory,CT,2017-02-02,8616.2,3015.67,547.1287000000001
bread_factory,NJ,2017-02-05,7427.3,2599.555,492.05862500000006
bread_factory,NJ,2017-02-06,8274.6,2896.11,548.1922500000001
bread_factory,NJ,2017-02-08,7701.0,2695.35,510.19125
bread_factory,NY,2017-02-09,6339.0,2218.6499999999996,562.58625
bread_factory,CT,2017-02-10,7013.6,2454.7599999999998,445.3636
bread_factory,CT,2017-02-11,8778.4,3072.4399999999996,557.4284
bread_factory,CT,2017-02-12,7857.6,2750.16,498.9576
bread_factory,NJ,2017-02-14,4006.1,1402.135,265.404125
bread_factory,NY,2017-02-15,3311.0,1158.85,293.85125
bread_factory,NJ,2017-02-16,9794.4,3428.0399999999995,648.879
bread_factory,CT,2017-02-19,5566.3,1948.205,353.46005
bread_factory,CT,2017-02-23,9843.6,3445.2599999999998,625.0686000000001
bread_factory,CT,2017-02-26,8522.5,2982.875,541.17875
bread_factory,NY,2017-02-27,6197.1,2168.985,549.992625
bread_factory,NY,2017-03-01,7839.9,2743.9649999999997,695.791125
bread_factory,NJ,2017-03-02,3864.2,1352.4699999999998,256.00325
bread_factory,CT,2017-03-05,6354.9,2224.2149999999997,403.53614999999996
bread_factory,CT,2017-03-06,7248.9,2537.115,460.30514999999997
bread_factory,NJ,2017-03-07,6490.5,2271.6749999999997,429.995625
bread_factory,NJ,2017-03-08,4826.0,1689.1,319.7225
bread_factory,NY,2017-03-09,3733.5,1306.725,331.348125
bread_factory,NY,2017-03-10,6866.6,2403.31,609.41075
bread_factory,NY,2017-03-12,8393.2,2937.62,744.8965000000001
bread_factory,NJ,2017-03-13,4414.2,1544.9699999999998,292.44075
bread_factory,CT,2017-03-14,7682.7,2688.9449999999997,487.85145
bread_factory,NJ,2017-03-15,5514.8,1930.1799999999998,365.3555
bread_factory,NJ,2017-03-16,4903.8,1716.33,324.87675
bread_factory,NJ,2017-03-19,4250.5,1487.675,281.59562500000004
bread_factory,NY,2017-03-20,7546.5,2641.2749999999996,669.7518749999999
bread_factory,CT,2017-03-21,7627.8,2669.73,484.3653
bread_factory,NJ,2017-03-22,4102.1,1435.7350000000001,271.76412500000004
bread_factory,CT,2017-03-23,6763.5,2367.225,429.48225
bread_factory,NJ,2017-03-25,8987.4,3145.5899999999997,595.41525
bread_factory,NY,2017-03-27,6404.3,2241.505,568.381625
bread_factory,CT,2017-03-28,5604.5,1961.5749999999998,355.88575000000003
bread_factory,CT,2017-03-30,6703.4,2346.1899999999996,425.66589999999997
bread_factory,NJ,2017-04-01,9849.1,3447.185,652.502875
bread_factory,NJ,2017-04-02,7866.4,2753.24,521.149
bread_factory,NY,2017-04-04,9923.1,3473.085,880.675125
bread_factory,NY,2017-04-05,8490.1,2971.535,753.496375
bread_factory,NJ,2017-04-07,3033.9,1061.865,200.995875
bread_factory,NJ,2017-04-09,9488.9,3321.115,628.639625
bread_factory,NY,2017-04-10,7343.5,2570.225,651.7356249999999
bread_factory,NJ,2017-04-12,4034.9,1412.215,267.31212500000004
bread_factory,NJ,2017-04-14,8248.1,2886.835,546.436625
bread_factory,NY,2017-04-15,3948.6,1382.01,350.43825
bread_factory,CT,2017-04-18,9449.8,3307.4299999999994,600.0622999999999
bread_factory,NY,2017-04-20,9553.8,3343.8299999999995,847.8997499999999
bread_factory,CT,2017-04-21,3202.0,1120.6999999999998,203.327
bread_factory,NJ,2017-04-22,6231.9,2181.1649999999995,412.863375
bread_factory,NY,2017-04-23,9483.8,3319.3299999999995,841.68725
bread_factory,CT,2017-04-24,9096.6,3183.81,577.6341
bread_factory,NJ,2017-04-28,4315.4,1510.3899999999999,285.89525
bread_factory,NY,2017-05-01,3546.6,1241.31,314.76075
bread_factory,CT,2017-05-02,8430.1,2950.535,535.3113500000001
bread_factory,NJ,2017-05-04,8274.7,2896.145,548.198875
bread_factory,NY,2017-05-07,9374.7,3281.145,832.004625
bread_factory,NY,2017-05-11,6830.4,2390.64,606.198
bread_factory,CT,2017-05-13,8865.8,3103.0299999999997,562.9783
bread_factory,NY,2017-05-14,3473.6,1215.76,308.282
bread_factory,CT,2017-05-17,6046.0,2116.1,383.921
bread_factory,NJ,2017-05-19,4094.2,1432.9699999999998,271.24075
bread_factory,NJ,2017-05-21,4787.7,1675.695,317.185125
bread_factory,NJ,2017-05-23,6564.1,2297.435,434.87162500000005
bread_factory,NY,2017-05-25,7582.6,2653.91,672.95575
bread_factory,NY,2017-05-26,7534.5,2637.075,668.686875
bread_factory,NJ,2017-05-28,8400.3,2940.1049999999996,556.519875
